
4edntjVfZYe1btHAFUsnxDHHPFr6oATGmYNs24yZksDMQ2EHxKMqddrxwDnsFVi4wxtrZVJQpXZYsMSYdTb6ngip,1679149004,2023-03-18T14:16:44,0.00001,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,10000,27.94,10027.94,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
2yS9aDrGLbAmrD9ajkfwtEX9vEfzSdnXc22fhCrYHK751tJ3uYM1tgQxEwPCEpJkLShvqhWjybqbXWktcwH58v23,1679148738,2023-03-18T14:12:18,0.00001,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,25,2.94,27.94,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
3o8bBPYYYmWT1EgZ5PToqkoJVH6i5rNSZwYQ22PUgjZhFxkJpCDzCHUHRAyXSzWJWdSDTG5Q1qoPMosSzUDwt6FC,1679122043,2023-03-18T06:47:23,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-0.07,3.01,2.94,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
3SFiVm7viGN6duZai6RMQruPDcXFwA7xVXWNEs4y4pyhckZ4vU8Thk9DcuZzUW3yLHorxvk4vFF5SDrYDCiKTkVH,1679115474,2023-03-18T04:57:54,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-0.91,3.92,3.01,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
Qccv3D74gsXL4ZVQsRku9nES73jEYKDNcNBJxygXJSGvNTgZ2SSMvD97EzU14PGGRBx17EPQYK6GqEidzG1wDrj,1679110389,2023-03-18T03:33:09,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-0.08,4,3.92,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
4SLCTrhDP8FKCcoY5G31tzK9VBqyhectinaLFEzJvfmDTraPpDKSWHdfvM9hoXpvGBL9YTGegnTPSFtP4dr9T8ni,1679108656,2023-03-18T03:04:16,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-0.06,4.06,4,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
5H8nN15rxAmE9ye4QcDLfZcfmuuU5r72g7xhHSHrLW1GwC5hCKm6XHUkbuFVbfiyn39qpoUmurxGZm7NTzNLoEo4,1679107602,2023-03-18T02:46:42,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-0.03,4.09,4.06,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
5Ug9tvQ491jw9HKQQR9ecbJyVXRJ2uTJiVvwWRtSrautfPZCK7C2gVYt8q6GAEMzAYxb5CEXPYDm3EJoojkegwH1,1679105450,2023-03-18T02:10:50,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-0.91,5,4.09,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
4m7sMrdLXmv2597Z5G1boyZnraGRWrU5aKUXJbqhSykiqQtprodngRFooqrMpovpCVfowg2GUkbCPYkykNYRo11r,1679105395,2023-03-18T02:09:55,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,inc,1.94,3.06,5,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
25hFihkGP4d8eXs6Y299N19yebHX4mPkL4rqojXQVzfmydF87pSv88n7dSjrwjuQDPA2J438LQbGzymUpWUEvSfx,1679105123,2023-03-18T02:05:23,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-0.99,4.05,3.06,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
izhM2pmRpsJPmRWKzP5Jzw1R4F9GrKf7Q5V5v9D7EiiitJcF3TKUTfi52D89yGrmWGCU4x7DBGpf6ng96n8YDtc,1679104735,2023-03-18T01:58:55,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-0.45,4.5,4.05,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
5yfUbWXFa4dTo2bdgLfUMBVTTU2w1ZUuWMr7EustGySCKy63uEJSGvHUSonPR6NND6cnSfLHBSfcz96xj7HRXijK,1679104431,2023-03-18T01:53:51,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-0.5,5,4.5,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
6UtieNcCrgeMn2kUmyg3Pi1Xsaav2BNrS7ruD3csKEi7iW5Tq9qwd8rnN8CpJVdPGrEDtokbotZnBixS2cgH5yr,1679083101,2023-03-17T19:58:21,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,inc,1,4,5,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
4e8YDhZCKGEvnr8qr4whk66v9oBWxbsJPCfNEuERA1EmuYS4nCdBi1AqVM45YGMBVdfjzRWUBcUcZpK5BiRvykWa,1679082094,2023-03-17T19:41:34,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-1,5,4,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
2MZHAL5nwgG8EJ4RR6xNfap7gzFjNHuxUeJk1gTbZE2LVwsfQbqRTznNMNNZzxWLaFKX7mfhJTFRDExTJaj6pB5G,1679081313,2023-03-17T19:28:33,0.00001,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,inc,4,1,5,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
5w6Bzu9qDNShrFKMJFjghJyH2unNeLNPNUYgtyzbhH9hDXASFpEoy2mHUWML1GrY6e7YxE6Zd4NfaHGEf3oVueWf,1679081163,2023-03-17T19:26:03,0.00001,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,inc,1,0,1,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
2nSF3dXDwf4Am8vLYxHcgLfarpmpBbtziJM9Mjs6e1JTxer73SCvP6gsuYNrj8NP2NFZao6KudcdB9b8QQBwoyYF,1679079824,2023-03-17T19:03:44,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,inc,0,0,0,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
